0.0;-0.04086117059483346
0.01;-0.0025055473990126978
0.02;0.008553915071294793
0.03;-0.036689052546077065
0.04;-0.0006367088785254716
0.05;-0.013117972281478187
0.06;0.014414435273422467
0.07;-0.04960547419926982
0.08;-0.014626202850966242
0.09;-0.02832643163004538
0.1;-0.015093174169953606
0.11;-0.04018865986185269
0.12;0.018494620302351918
0.13;-0.025432226050924957
0.14;0.03262976231288585
0.15;0.0018274408541310017
0.16;0.03128211364273357
0.17;-0.027671959091411038
0.18;-0.04293331499152138
0.19;0.033294515471464635
0.2;-0.03960564179249285
0.21;0.030166632423536288
0.22;-0.031442174404474665
0.23;0.022661786166615763
0.24;-0.00034796662866373176
0.25;0.0037747545701024123
0.26;-0.035327394591201655
0.27;-0.01705892178734435
0.28;-0.036328063303171024
0.29;-0.015305640934331233
0.3;0.010718447842846791
0.31;0.029842706639746232
0.32;-0.012624262913854557
0.33;-0.02946468991054224
0.34;0.010748873941450132
0.35000000000000003;-0.028714763826202173
0.36;0.014845605698435495
0.37;-0.028046031990387868
0.38;0.01997096422625341
0.39;-0.0361424184127263
0.4;0.04984537349166775
0.41000000000000003;-0.0029252296579142635
0.42;-0.01113184576428441
0.43;0.049523271503246785
0.44;-0.031768766226250626
0.45;-0.04610892984213727
0.46;0.014622571594434409
0.47000000000000003;0.004133331552084052
0.48;-0.008144531843574988
0.49;-0.01969314850126096
0.5;-0.0060185303860466055
0.51;0.03031702498444343
0.52;-0.015243121382846126
0.53;-0.020924130546200282
0.54;-0.04769205990676803
0.55;0.015275702019291139
0.56;0.035132865926321456
0.5700000000000001;0.004501897986420789
0.58;0.04088803447885393
0.59;-0.023353170467499986
0.6;0.04121001989592941
0.61;-0.010048515349370702
0.62;-0.007841417613913737
0.63;0.041461936952040236
0.64;0.03278138296239016
0.65;0.03797949248436652
0.66;-0.04629857326212129
0.67;-0.014062125828236528
0.68;0.04798935590794915
0.6900000000000001;-0.0014932229757848026
0.7000000000000001;0.03734227623323313
0.71;0.02006153688024198
0.72;0.017613316400397195
0.73;0.03733270063888879
0.74;-0.023877119302032103
0.75;-0.03126939130270795
0.76;-0.026410566840050487
0.77;0.003358258808865322
0.78;-0.03753301825853006
0.79;-0.03450222724832545
0.8;0.007828319455358291
0.81;-0.023696336252539776
0.8200000000000001;0.018998999631227354
0.8300000000000001;0.015407884415066277
0.84;-0.030872304471394454
0.85;0.034905904564875266
0.86;0.005556963088580325
0.87;-0.03512966994264292
0.88;-0.01708495700793884
0.89;-0.02037697874689456
0.9;-0.047526719512887394
0.91;0.03535883743503809
0.92;0.0017308648362921453
0.93;-0.04830286166763469
0.9400000000000001;0.02845317273565756
0.9500000000000001;0.03681252646217231
0.96;0.04059412073540239
0.97;0.03653439614712556
0.98;-0.025014937776745818
0.99;0.012035656683322904
1.0;-0.010507624718163178
1.01;-0.03302936273050605
1.02;-0.0053134616805594614
1.03;0.02925708815138539
1.04;-0.01914437451330322
1.05;-0.049709666215620986
1.06;0.035988084992738735
1.07;0.045777803831755885
1.08;-3.05799832072573e-05
1.09;-0.01383082081119873
1.1;-0.03261516541393346
1.11;0.0343032054456233
1.12;-0.0315000671580262
1.1300000000000001;-0.03330344267004115
1.1400000000000001;0.03008824329290625
1.1500000000000001;-0.020746733392333207
1.16;0.04369869205317587
1.17;0.02040325654161215
1.18;-0.046420012291471635
1.19;-0.0014762645495287386
1.2;-0.012803072662979975
1.21;-0.025888971147894436
1.22;-0.02265306909807102
1.23;0.043280491976229685
1.24;0.00660103361538299
1.25;-0.016888292510936567
1.26;-0.04603487608756526
1.27;0.02170817492482824
1.28;-0.009659636577518782
1.29;0.04472419347137822
1.3;0.007606882370720148
1.31;0.02824676884592252
1.32;-0.040708476418662376
1.33;-0.04565659051305411
1.34;0.01960514899979551
1.35;0.021149077867581925
1.36;-0.029533187616032353
1.37;-0.031580457538437835
1.3800000000000001;-0.03173600670735797
1.3900000000000001;0.049726110610967024
1.4000000000000001;-0.01886017679540606
1.41;0.0347884406101347
1.42;0.04542855724445575
1.43;-0.031914038234353084
1.44;0.011580853170651585
1.45;-0.038722897959776584
1.46;0.03645978956087111
1.47;0.0038731799237015974
1.48;0.026531043703890922
1.49;0.0030537852306931736
1.5;-0.039169012156074434
1.51;-0.048884254612437374
1.52;-0.03455994924311764
1.53;-0.0019133917806611557
1.54;0.024052631650508915
1.55;-0.01898407967989796
1.56;-0.008813581134798798
1.57;0.03168199364329462
1.58;-0.04102900302440461
1.59;-0.001263187451779546
1.6;-0.009658126442530902
1.61;0.02427078703551333
1.62;-0.043186628592623025
1.6300000000000001;0.03512990808703507
1.6400000000000001;0.009011932860395056
1.6500000000000001;0.01576559955677517
1.6600000000000001;-0.04952561602846556
1.67;-0.03529400852011007
1.68;-0.026605258019378
1.69;0.0186137052472817
1.7;-0.017816927335183586
1.71;0.0008434232783198992
1.72;0.023188480231774868
